;25841507;25880305;42430156;42410104;42881100;42560300;24783358;44950055;25840650;25842500;25840708;25840253;42260250;42810204;42883558;24810359;25871756;24880208;44480552;44850108;24761005;42250256;42710050;42110304;42350057;42590301;24762653;42670557;42650050;24820206;24480695;42540358;24783450;24784259;24780757;25832357;24810202;25810558;25830056;44840308;42960105;42360550;25831605;23960709;24740606;24870055;24850058;24830050;24810155;24810600;24860754;24860109;24861407;42660451;25822808;25821259;42840453;25810354;42780500;41980355;25831059;24781909;42880458;42880800;42882806;24960307;23980353;24861054;25850257;41860900;44430055;41450056;41490050;24841206;24840950;25140058;41850054;41890059;25860851;25860454;41510205;23940359;23942300;25811255;24841250;24840407;24840600;25650156;25822659;25822251
1992;0.015261084;0.014973701;0.008663795;0.013966236;0.00670634;0.004788101;0.008415058;0.012493644;0.002828321;0.009459273;0.006075286;0.005079137;0.009066296;0.029747254;0.006075572;0.01793234;0.012957459;0.017654656;0.021629137;0.012162226;0.014393128;0.022218035;0.011287455;0.017801551;0.013730313;0.017128301;0.016712028;0.003134939;0.003538487;0.00779584;0.010596046;0.005594324;0.012832497;0.014305198;0.007307347;0.005386903;0.013627265;0.017296423;0.01514867;0.017197337;0.011179311;0.008431609;0.011977369;0.029482676;0.005070277;0.015111169;0.015364306;0.012369668;0.024892644;0.007888697;0.027417545;0.02491727;0.023237378;0.001855646;0.04179589;0.015145499;0.012265874;;0.004740151;0.009367782;0.017031806;0.014096418;0.014729367;0.013242259;0.016416422;0.01125794;0.02109002;0.018423362;0.011508542;0.020512001;0.00840419;0.011780806;0.00841273;0.015942869;0.018399917;0.004431823;0.016863629;0.015813847;0.016971466;0.014732675;0.002558292;0.008643387;0.016089256;0.022780364;0.014781691;0.009699233;0.008844101;0.007014351;0.018628921;0.012985341
1993;0.018099526;0.012481867;0.008741997;0.008370283;0.014380051;0.004983995;0.007657628;0.008461414;0.016997078;0.012297501;0.023258024;0.006248354;0.00502809;0.023415511;0.013938734;0.014834578;0.014126908;0.008569872;0.007839919;0.007053147;0.011851113;0.006578207;0.006888322;0.013791643;0.009383151;0.004684444;0.017339759;;;0.018956522;0.011050618;0.010103247;0.006135729;0.009845151;0.009451943;0.009631425;0.015186382;0.018162822;0.009744393;0.014575126;0.014715824;0.004800684;0.016292832;0.006610449;0.008085254;0.012106949;0.013662699;0.012806798;0.017575646;0.011808507;0.012535631;0.014456323;0.015807146;0.00523101;0.012641454;0.009433954;0.018291698;;0.009957731;0.027644408;0.016430435;0.013339396;0.009084771;0.008867953;0.008485898;0.011202784;0.015862479;0.014548158;0.021676213;0.010746971;0.003924526;0.009266556;0.007090134;0.01496621;0.017144101;0.014774181;0.012712061;0.010441019;0.014990338;0.021305849;0.008509727;0.009223629;0.010877074;0.007617879;0.015857882;0.018589715;0.01840002;0.024361782;0.008658978;0.009808729
1994;0.003781404;0.006393321;0.006781578;0.02773437;0.007077481;0.008189551;0.010194973;0.001577029;0.004494196;0.007964427;0.005383133;0.004672178;0.003906361;0.021132024;0.00199236;0.012979541;0.006180263;0.015283862;0.003571574;0.003789814;0.008227819;0.013364498;0.001122955;0.003703988;0.005434996;0.011143104;0.010804259;0.000863356;0.007738921;0.008239702;0.008754356;0.008437528;0.006608227;0.00715806;0.009378356;0.010191833;0.008017122;0.009564417;0.006335052;0.010309006;0.006038754;0.003577264;0.014377692;0.012367939;0.001613386;0.018038293;0.016207205;0.011154437;0.01303349;0.006478396;0.009384453;0.012829127;0.01314332;0.008094184;0.009268839;0.00803416;0.012668244;0.008843618;0.003649929;0.006061919;0.010910165;0.01260699;0.008318658;0.015685259;0.009596586;0.009271099;0.014893598;0.010495477;0.007218688;0.002524341;0.00772368;0.008151267;0.004604107;0.013565953;0.012966759;0.011498123;0.014146028;0.00348324;0.006283435;0.007665939;0.005532211;0.004175994;0.002574693;0.006368476;0.016148767;0.015783859;0.017934322;0.007106077;0.011898768;0.008560266
1995;0.006853828;0.008338651;0.017918767;0.018381546;0.010369115;0.00601415;0.006017892;0.005565934;0.010112353;0.007933585;0.01195062;0.009484152;0.006772898;0.02120514;0.011822244;0.025180563;0.004483634;0.006826548;0.010381056;0.007627533;0.010309964;0.017719758;0.011624979;0.008921954;0.007628905;0.036029483;0.003581092;0.0119179;0.009430861;0.011029849;0.005559017;0.006560529;0.015088479;0.011276079;0.010355199;0.016147406;0.011274763;0.017328803;0.015454241;0.015366173;0.014631816;0.016449979;0.02072144;0.006342238;0.005297401;0.015876705;0.012140997;0.013843615;0.020382379;0.009586697;0.019015546;0.033220216;0.011868106;0.017259851;0.014355391;0.015565147;0.018332166;0.017344422;0.014865991;0.02074452;0.017233108;0.015880993;0.01468369;0.011393138;0.011037176;0.007093043;0.010272688;0.01082619;0.010150168;0.008537125;0.004936517;0.013502616;0.015771534;0.011012301;0.008134112;0.008498582;0.013655738;0.008263298;0.010854152;0.008086078;0.009696111;0.009804818;0.008908331;0.007707656;0.00944833;0.007309712;0.002658911;0.010345217;0.005347463;0.008372101
1996;0.019011325;0.009380559;0.011938253;0.017874049;0.017417621;0.019193322;0.018544615;0.018547912;0.017885735;0.017334333;0.019492088;0.022365613;0.013417848;0.034144947;0.01279779;0.008753617;0.017192292;0.00863094;0.007736603;0.032139927;0.018559123;0.010508397;0.023018456;0.017839264;0.012247618;0.018689829;0.018229963;0.017653565;0.015353513;0.008652386;0.026871384;0.010671708;0.017890287;0.013879066;0.008847836;0.009214663;0.012618646;0.018509548;0.026619212;0.008228084;0.019934664;0.014909265;0.012854607;0.012707516;0.015770316;0.015183917;0.010505089;0.008947711;0.005381526;0.008679831;0.011893917;0.010558669;0.021529611;0.019099965;0.021888194;0.025418771;0.01208948;0.010542376;0.018112523;0.020230808;0.013137423;0.019118878;0.007781819;0.008189492;0.009011394;0.012072134;0.019577397;0.010376498;0.008432263;0.017858635;0.011029116;0.029086637;0.023254177;0.026551706;0.016995736;0.009456036;0.025404815;0.020036427;0.032278437;0.02164283;0.069580909;0.01288483;0.017105815;0.019672361;0.020715992;0.008109873;0.007157334;0.009694006;0.009488871;0.014144511
1997;0.016964339;0.017746804;0.010850898;0.00922325;0.017836671;0.008972336;0.012386992;0.005892944;0.006046679;0.00785653;0.006912024;0.007201748;0.010071115;0.019591718;0.010784821;0.012500078;0.018466953;0.018865522;0.011053579;0.009785837;0.012604562;;0.006803148;0.013832035;0.007461791;0.008205803;0.009566563;0.011274162;0.017856713;0.013541318;0.004360727;0.005481696;0.014231269;0.00826728;0.007032273;0.014471073;0.021198293;0.024924792;0.020866571;0.015853676;0.016856444;0.010668081;0.022236386;0.006158217;0.004202287;0.018147213;0.020140553;0.022673363;0.010523637;0.011137443;0.017638194;0.01629609;0.017360822;0.008802856;0.01980618;0.017366883;0.008856615;0.016647818;0.016458693;0.022294736;0.009181736;0.009886731;0.016396143;0.003356318;0.004627856;0.01084239;0.009274035;0.020685966;0.00987913;0.018301464;0.021427632;0.014418765;0.010282971;0.015801199;0.019004552;0.012701504;0.01741871;0.012621457;0.016434617;0.016386747;0.004209874;0.017710001;0.013180088;0.013770205;0.017391965;0.019129029;0.020675965;0.01469131;0.016577958;0.018626431
1998;0.026416693;0.021602115;0.032837282;0.028383874;0.017605818;0.007743899;0.017843767;0.034283705;0.009818561;0.023101065;0.01713929;0.008319572;0.013863312;0.013948063;0.018577736;0.011498291;0.015370302;0.009130779;0.012848564;0.009227684;0.018019036;0.00943983;0.024775319;0.022922144;0.012090391;0.010615687;0.014301939;0.021231793;0.012709851;0.02055801;0.015076868;0.019507808;0.010760706;0.004949068;0.011896946;0.029309085;0.030012162;0.007350078;0.019801237;0.012989975;0.014841632;0.023273579;0.023382764;0.016935503;0.022717906;0.038049777;0.033586051;0.028519251;0.018746187;0.008043834;0.010322235;0.006525887;0.032315694;0.022268199;0.01568619;0.017860124;0.008874101;0.005315351;0.019142803;0.027492728;0.02263969;0.014551815;0.026740906;0.021199294;0.020708143;0.010270148;0.013132573;0.022019694;0.040720024;0.018826932;0.011344512;0.013127786;0.0255768;0.02310412;0.026688495;0.018900431;0.026144732;0.023502038;0.020973887;0.011113358;0.029535466;0.0155919;0.010652039;0.012506237;0.023622812;0.01700797;0.013206451;0.029450281;0.002202293;0.005759795
1999;0.013646586;0.008309616;0.010083828;0.018398168;0.010028569;0.010071359;0.008645667;0.011712829;0.010282234;0.005831125;0.0093085;0.01309052;0.008250316;0.021509546;0.008632231;0.009882888;0.008340265;0.01078461;0.009142167;0.013206776;0.003613552;0.010571078;0.005473796;0.013423793;0.005270639;0.013888232;0.003530101;0.009475222;0.007132299;0.009471839;0.008196911;0.005438552;0.004734675;0.006171893;0.005266472;0.007918904;0.015725397;0.011563041;0.004356059;0.010164963;0.007858683;0.013379116;0.014031169;0.002889525;0.003379295;0.01428406;0.010814171;0.011943108;0.016232708;0.007700004;0.019454968;0.013502357;0.012123012;0.006076247;0.007007018;0.010405475;0.010367321;0.024300763;0.012409283;0.005454536;0.009787463;0.006616017;0.010411005;0.006795722;0.008978705;0.013754805;0.015243119;0.01142573;0.009871486;0.006681176;0.004580904;0.006864243;0.005337347;0.007739982;0.007091524;0.007177784;0.007143352;0.004598689;0.010649552;0.00892792;0.000900254;0.00268988;0.004305163;0.011748701;0.009422974;0.005647779;0.006152789;0.012701316;0.00588785;0.006588585
2000;0.007683028;0.004831929;0.010473226;0.018310258;0.017450345;0.007909403;0.013623838;0.001054032;0.0096228;0.00398305;0.008134693;0.004248516;0.006518426;0.019649402;0.006479642;0.020801718;0.009670583;0.010955263;0.002892396;0.009411695;0.010752649;0.006280848;0.005827553;0.005833166;0.006315762;0.013395449;0.010856675;0.008919888;0.00723129;0.012863166;0.002235294;0.005269438;0.005829442;0.005580724;0.008033483;0.004312274;0.014071467;0.005553039;0.012259273;0.010240052;0.003271797;0.00883608;0.011735906;0.008480738;0.005098671;0.008810017;0.009397653;0.013287913;0.013821913;0.004064306;0.014963645;0.023726159;0.010656317;0.005344937;0.022916594;0.014299413;0.002826223;0.011830993;0.002246964;0.002219812;0.005013571;0.007035317;0.017261183;0.010590331;0.005528313;0.005562226;0.028258455;0.008914357;0.006603326;0.004613407;0.004163255;0.005003141;0.004431495;0.006870862;0.006653603;0.012807988;0.003716643;0.004929971;0.011368373;0.016537481;0.001331353;0.006554279;0.009688063;0.004071328;0.009991829;0.00795018;0.012199034;0.020789769;0.00947258;0.005021315
