gauge_id;gauge;leitercharackter_huek250;hohlraumart_huek250;durchlässigkeit_huek250;dominating_soil_type_bk500;gesteinsart_huek250;soil_texture_boart_1000;land_use_corine;bodenausgangsgesteine_bag5000;bodengrosslandschaft_bgl5000;area_m2_watershed;nFK_1m_FKD10dm_1000;grundwasserneubildung_gwn_1000;sickerwasserrate_mean_swr_1000;greundigkeit_physgru_1000;slope_mean_dem_40;height_mean_dem_40;height_min;height_max;elongation_ratio;height_difference;et_mean;dis_mean;prec_mean;runoff_ratio
42883558;Hebel;Grundwasser-Leiter/Geringleiter;Kluft;maessig bis gering (>1E-6 - 1E-4);Haplic Luvisols / Eutric Podzoluvisols / Stagnic Gleysols ;Sediment;Tonschluffe (tu);Agriculture;Loesse und Loessderivate;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;218413824.8;252.40952630000004;114.62797040000001;289.3069704;13.05829523;5.73419153;356.7799785;167.74099730000003;626.3480225;0.4815750619596437;458.60702519999995;538.7329145677019;199.3292018547563;741.5553182653155;0.2687988298985401
41510205;Heimboldshausen;Grundwasser-Geringleiter;Kluft;gering (>1E-7 - 1E-5);Spodic Cambisol ;Sediment;Tonschluffe (tu);Wood;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;2793572842.0;186.1923696;123.1949598;399.44327430000004;6.584365023999999;8.377583903;463.2821187;217.7330017;982.3619994999999;0.41654769853227913;764.6289978;541.3137534106514;303.598930820362;856.797834618037;0.35434138434267554
44950055;Helmarshausen;Grundwasser-Leiter/Geringleiter;Kluft;maessig bis gering (>1E-6 - 1E-4);Haplic Luvisols / Eutric Podzoluvisols / Stagnic Gleysols ;Sediment;Tonschluffe (tu);Agriculture;Tongesteine (i.w.S.);BGL mit hohem Anteil an carbonatischen Gesteinen;1757395999.0;234.84980339999998;106.59575359999998;335.2626254;10.53360003;5.988134425;314.2324384;102.3330002;843.0089722000001;0.41381965348401767;740.6759720000001;526.9649546808783;237.47661342303658;766.8234763981557;0.30968876244958915
42960105;Helsa;Grundwasser-Leiter/Geringleiter;Kluft;maessig bis gering (>1E-6 - 1E-4);Dystric Cambisols;Sediment;Lehmsande (ls);Wood;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;53946669.49;139.10580430000002;174.5791151;476.67193849999995;5.12767475;6.444463578;412.94079469999997;258.3370056;636.8900146000001;0.612548116055166;378.5530090000001;514.4708333061619;331.8146150754814;846.2854483816435;0.39208356436945996
25841507;Herbornseelbach;Grundwasser-Geringleiter;Kluft;sehr gering (>1E-9 - 1E-7);Spodic Cambisols;Sediment;Tonschluffe (tu);Wood;Tongesteine (i.w.S.);"BGL der Ton  und Schluffschiefer mit wechselnden Anteilen an Grauwacke, Kalkstein, Sandstein und  Quarzit; z.T. wechselnd mit Loesslehm";134545186.3;155.6410486;95.53409756;423.8135398;6.846987315;7.83639947;351.1681323;220.09800719999998;608.2009887999999;0.5642835599747599;388.1029815999999;548.5737787764684;286.5471116025033;835.1208903789719;0.343120516925963
42670557;Hermannspiegel;Grundwasser-Leiter/Geringleiter;Kluft;maessig bis gering (>1E-6 - 1E-4);Dystric Cambisols;Sediment;Lehmsande (ls);Grassland;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;421960498.4;218.0297565;109.4330524;324.35603910000003;8.613761468;5.765218415;378.97200580000003;211.65199280000002;828.7880249;0.40802766565266574;617.1360321;526.4104291871138;231.43690524590176;757.7333290837299;0.3054331865351113
42110304;Hettenhausen;Grundwasser-Leiter/Geringleiter;Kluft;maessig bis gering (>1E-6 - 1E-4);Eutric Cambisols / Stagnic Gleysols;Sediment;Tonschluffe (tu);Grassland;Basische Magmatite und Metamorphite;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;54682716.16;186.6350972;212.45111200000002;593.5148757999999;5.9103260870000005;9.924622588;622.5339194000001;361.5490112;950.3679810000001;0.5137386776822616;588.8189698000001;507.2479720666409;514.9501692722268;1022.1981413388678;0.5037674678196429
44840308;Hofgeismar;Grundwasser-Leiter;Kluft/Poren;maessig (>1E-5 - 1E-4);Dystric Cambisols;Sediment;Lehmsande (ls);Wood;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;49215850.52;189.6426629;142.08524369999998;375.3473796;8.062942008;3.936318697;286.4902548;148.5160065;452.6940002;0.49707385995664055;304.1779937;641.0809817992565;143.50132289744406;784.5823046967;0.1829015541625274
41860900;Hoheneiche;Grundwasser-Leiter/Geringleiter;Kluft/Karst;stark variabel;Dystric Cambisols;Sediment;Lehmsande (ls);Grassland;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;224478203.2;206.480438;107.4049074;347.1876613;7.6595975229999995;8.383041921;342.1393252;191.5500031;513.617981;0.7937748806289225;322.06797789999996;533.0219224329938;210.72771054936635;743.5854961130743;0.2833940571069473
44850108;Huemme;Grundwasser-Geringleiter;Kluft;gering bis aeußerst gering (<1E-5);Eutric Cambisols / Stagnic Gleysols ;Sediment;Schlufftone (ut);Agriculture;Tongesteine (i.w.S.);BGL mit hohem Anteil an Sand  und Mergelgesteinen, stellenweise im Wechsel mit Loesslehm;187691725.0;262.2138662;103.24847290000001;320.0579756;11.71453287;3.623522742;250.336541;124.3889999;452.6940002;0.5032321678806702;328.3050003;560.000139798849;165.8975824777114;725.8977222765608;0.22854126330280158
24850058;Ilbenstadt;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Eutric Cambisols;Magmatit;Tonschluffe (tu);Agriculture;Loesse und Loessderivate;BGL der Loesslandschaften des Berglandes (Becken, Talweitungen, Senken, Berglandhaenge und LoesshÃ¼gellaender);1073589952.0;285.20660719999995;92.74450218;253.12929480000003;14.20226008;4.003328862;228.52224159999997;116.5559998;772.8989868;0.5260180793473029;656.342987;536.1607857771456;168.13460319292236;704.2953889700678;0.23872739453653868
24480695;Jossa-neu;Grundwasser-Geringleiter;Kluft;gering (>1E-7 - 1E-5);Dystric Cambisols;Sediment;Lehmsande (ls);Wood;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;146814783.2;133.86710060000001;180.81411430000003;524.8873329;5.09591268;8.362359394;397.1306976;212.52200319999997;540.0570068;0.41424981558985274;327.5350036;576.3828109216298;360.91895060411247;938.952670938242;0.3843846040114745
42350057;Kaemmerzell;Grundwasser-Leiter/Geringleiter;Kluft;maessig bis gering (>1E-6 - 1E-4);Dystric Cambisols;Sediment;Lehmsande (ls);Grassland;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;562041980.8;180.80418480000003;156.8604833;432.1383716;6.600991823999999;6.382658618;426.40252019999997;235.72399900000002;950.3679810000001;0.5890182661292053;714.643982;499.4313398173846;347.3399776128813;846.7713174302656;0.41019336680766333
24783358;Kassel;Grundwasser-Geringleiter;Kluft;gering (>1E-7 - 1E-5);Dystric Cambisols;Sediment;Lehmsande (ls);Grassland;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;79800397.81;175.8322631;172.2754707;484.20951439999993;8.444158076;10.57861597;325.96387389999995;144.151001;533.7670287999999;0.6023274158100445;389.6160277999999;693.4152563413664;270.36278970435063;963.7780460457182;0.2805239140003461
42250256;Kerzell;Grundwasser-Leiter/Geringleiter;Kluft;maessig bis gering (>1E-6 - 1E-4);Dystric Cambisols;Sediment;Lehmsande (ls);Grassland;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;190004668.3;171.1704215;161.68287819999998;449.3209632;6.444528875;5.1968926380000005;386.4460619;266.8599854;592.6190186000001;0.6174974842053532;325.7590332000001;463.2034586827667;388.67213754362575;853.9011748121064;0.45517227169660435
42560300;Kirchheim;Grundwasser-Leiter/Geringleiter;Kluft;maessig bis gering (>1E-6 - 1E-4);Dystric Cambisols;Sediment;Lehmsande (ls);Wood;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;72111641.01;149.788153;95.6674245;337.3069618;5.464074803;8.013969299;387.17395560000006;234.34899900000002;636.026001;0.569018637165383;401.6770019999999;501.51964952200024;258.8701752088604;761.2775628608605;0.34004703125103714
24840950;Kransberg;Grundwasser-Geringleiter;Kluft;gering bis aeußerst gering (<1E-5);Spodic Cambisols;Sediment;Tonschluffe (tu);Wood;Tongesteine (i.w.S.);"BGL der Ton  und Schluffschiefer mit wechselnden Anteilen an Grauwacke, Kalkstein, Sandstein und  Quarzit; z.T. wechselnd mit Loesslehm";85469446.01;188.5851758;72.34680970000001;333.996397;7.8066322139999995;5.488093445;348.6376944;213.5110016;573.0900268999999;0.7043553907289302;359.5790252999999;566.9119413725836;168.9543318341808;735.8662732067642;0.229599232884951
25831605;Lollar;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Haplic Luvisols / Eutric Podzoluvisols / Stagnic Gleysols ;Magmatit;Tonschluffe (tu);Wood;Loesse und Loessderivate;BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;128922646.8;277.864062;111.87203090000001;287.7934053999999;15.30194986;4.13930135;282.86233660000005;164.6009979;383.4230042;0.41054895780371536;218.82200629999997;590.7840233990661;190.62992075382317;781.4620306528893;0.24394009340998601
23942300;Lorsch;Grundwasser-Geringleiter;Kluft;gering bis aeußerst gering (<1E-5);Dystric Cambisols ;Magmatit;Sandlehme (sl);Agriculture;Saure Magmatite und Metamorphite;BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;398508525.9;236.6819001;156.14336930000002;362.68075930000003;11.81763872;7.363267866;214.9846588;91.43800354;575.3920287999999;0.47871165685710154;483.9540252599999;632.680872845621;230.8439363806344;863.5248092262556;0.26732750919742254
42360550;Luetterz;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Dystric Cambisols;Magmatit;Tonschluffe (tu);Grassland;Basische Magmatite und Metamorphite;BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;181803646.7;198.73642949999999;159.27620280000002;446.988604;7.966378292999999;5.146404096;402.69203999999996;236.21000669999998;731.1459961;0.42358826978684994;494.93598940000004;521.2161443493721;375.47706807671767;896.37348492609;0.4188846216347837
24781159;Marborn;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Eutric Cambisols;Magmatit;Tonschluffe (tu);Grassland;Tongesteine (i.w.S.);BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;20069567.86;221.0417222;158.4788074;463.6205937;11.06690141;4.935989104;361.4571098;175.83000180000002;490.7290039;0.3715630661784439;314.89900209999996;468.1578116577349;212.74774544576144;921.139974786846;0.23096136447122684
25830056;Marburg;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Spodic Cambisols;Magmatit;Tonschluffe (tu);Grassland;Basische Magmatite und Metamorphite;BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;1667126250.0;210.8459519;120.8935801;378.0257994;9.995359779;6.70032915;341.84886969999997;175.80599980000002;740.1129761;0.5800931788463234;564.3069763;527.4902646622321;280.03986723518136;807.5301318974135;0.346785656873491
25140058;Martinsthal;Grundwasser-Leiter;Kluft;maessig (>1E-5 - 1E-4);Dystric Cambisols;Sediment;Lehmschluffe (lu);Wood;Sandsteine;BGL mit hohen Anteilen an Quarzit, Grauwacke, Sandsteine und Konglomerat sowie Ton  und Schluffschiefern;24443981.98;164.6385575;73.98339065;341.6388298;7.096825397000001;9.735644055;386.8669411;141.6629944;615.6849976;0.5003154103724047;474.0220032;614.3446015046823;119.4196546251212;767.2906239242009;0.15563809969991035
42650050;Melzdorf;Grundwasser-Leiter;Kluft/Poren;maessig (>1E-5 - 1E-4);Dystric Cambisols;Sediment;Lehmsande (ls);Grassland;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;107493569.1;219.1687961;132.3166907;362.28589039999997;9.237046632;5.267156524;421.1610541;294.46200560000005;828.7880249;0.6395030015472516;534.3260192999999;532.0243762273287;287.76615729922514;819.727502130839;0.3510509974975733
25880305;Michelbach;Grundwasser-Geringleiter;Kluft;gering bis aeußerst gering (<1E-5);Spodic Cambisols;Sediment;Tonschluffe (tu);Wood;Tongesteine (i.w.S.);"BGL der Ton  und Schluffschiefer mit wechselnden Anteilen an Grauwacke, Kalkstein, Sandstein und  Quarzit; z.T. wechselnd mit Loesslehm";144318570.4;159.9335864;68.1136582;352.7615854;5.699398798;7.85936414;388.87704310000004;185.73699950000002;617.242981;0.41014538232146003;431.50598149999996;504.2224611947917;215.5777214616073;721.0978305599705;0.29895766195025136
24740606;Michelstadt;Grundwasser-Geringleiter;Kluft;gering (>1E-7 - 1E-5);Dystric Cambisols;Sediment;Lehmsande (ls);Wood;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;130999403.1;211.38666009999997;192.1677626;523.1163893;10.75419599;8.992949143999999;375.12566910000004;199.4790039;559.8280029;0.4932039875533672;360.348999;586.9187086219646;380.97594049266326;967.8946491146273;0.3936130247658229
24840407;Muenster;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Haplic Luvisols / Eutric Podzoluvisols / Stagnic Gleysols ;Magmatit;Tonschluffe (tu);Wood;Loesse und Loessderivate;BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;85924303.5;300.3331256;117.0732379;298.58473960000003;16.15784909;4.391654699;244.8150241;179.345993;448.5929871;0.6448485809811823;269.24699410000005;550.0236555389563;205.3072266933518;755.3308822323075;0.27181097916529784
24840600;Muschenheim;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Haplic Luvisols / Eutric Podzoluvisols / Stagnic Gleysols ;Magmatit;Tonschluffe (tu);Wood;Loesse und Loessderivate;BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;175930568.4;289.6218917;98.96364427;261.3500289;14.96506734;3.472825295;224.0380057;154.0679932;447.19100949999995;0.4661148457242407;293.12301629999996;543.2883203259327;170.77123964514433;714.0595599710765;0.23915545595672935
23980353;Nauheim;Grundwasser-Leiter;Poren;mittel (>1E-4 - 1E-3);Dystric Cambisols;Sediment;Lehmsande (ls);Wood;Terrassen- und Schotterablagerungen;BGL der Hochflutlehm-, Terrassensand- und Flussschottergebiete;175233651.2;182.15497009999999;135.65895769999997;198.79295390000001;14.31120219;0.796493872;122.3171842;87.24900055;210.4669952;0.4677385471908263;123.21799465000001;545.9097495421935;101.4500014676894;647.3597510098826;0.15671348320532313
41890059;Niddawitzhausen;Grundwasser-Geringleiter;Kluft;gering (>1E-7 - 1E-5);Dystric Cambisols;Sediment;Lehmsande (ls);Agriculture;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;429549623.4;191.611371;113.68955249999999;370.6988137;7.111987638;8.669471217;343.3457914;169.404007;744.8439941;0.739544700969927;575.4399871;523.101354677238;232.2419798248357;755.325385073502;0.3074727586472363
24830050;Nieder-Florstadt;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Eutric Cambisols;Magmatit;Tonschluffe (tu);Agriculture;Loesse und Loessderivate;BGL der Loesslandschaften des Berglandes (Becken, Talweitungen, Senken, Berglandhaenge und LoesshÃ¼gellaender);526176609.6;294.7759385;108.11779890000001;276.69320469999997;14.58822303;4.25052432;222.107716;120.7850037;772.8989868;0.5344318690817159;652.1139831;564.715051472133;169.08511961233435;733.8001710844676;0.23042393048566215
25871756;Niederbrechen;Grundwasser-Geringleiter;Kluft;gering bis aeußerst gering (<1E-5);Spodic Cambisols;Sediment;Tonschluffe (tu);Wood;Tongesteine (i.w.S.);"BGL der Ton  und Schluffschiefer mit wechselnden Anteilen an Grauwacke, Kalkstein, Sandstein und  Quarzit; z.T. wechselnd mit Loesslehm";305637296.0;213.43605409999998;61.12776345;292.6477316;9.410283688;6.436873665;308.4518172;130.0610046;822.2910156;0.5818036244187732;692.2300110000001;527.1719664717139;159.10451713981928;686.2764836115329;0.23183734389750774
42540358;Niederjossa;Grundwasser-Leiter/Geringleiter;Kluft;maessig bis gering (>1E-6 - 1E-4);Dystric Cambisols;Sediment;Lehmsande (ls);Wood;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;113264041.0;166.0608265;96.76423117;317.23159110000006;6.453565009;6.604142815;350.60058010000006;219.00999449999998;588.4979857999999;0.5486522637695636;369.4879913;552.2298935179629;158.18974052976668;710.4196340477292;0.22267084543885055
25811255;Niederwetter;Grundwasser-Leiter/Geringleiter;Kluft;maessig bis gering (>1E-6 - 1E-4);Dystric Cambisols;Sediment;Lehmsande (ls);Wood;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;173759726.4;180.57038500000002;103.70849270000001;349.0194899;8.175740592;6.9813041270000005;318.6652339;201.90199280000002;671.5529785;0.557012604874554;469.6509857;499.0483822542479;249.13154460728614;754.6498555222486;0.33012865872064195
24880208;Ober-Erlenbach;Grundwasser-Geringleiter;Kluft;gering bis aeußerst gering (<1E-5);Dystric Cambisols;Sediment;Tonschluffe (tu);Wood;Tongesteine (i.w.S.);BGL mit hohen Anteilen an Quarzit, Grauwacke, Sandsteine und Konglomerat sowie Ton  und Schluffschiefern;71204999.84;215.9874386;97.19779064;310.30123210000005;9.449776786000001;4.402591683;316.453864;133.0829926;683.1370239;0.37776593654922846;550.0540313;637.2931323414085;131.9107866577188;768.9438439241278;0.17154801056022828
25821259;Ober-Ofleiden;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Eutric Cambisols;Magmatit;Tonschluffe (tu);Grassland;Basische Magmatite und Metamorphite;BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;317045302.3;238.04552900000002;155.63910890000002;419.47358770000005;11.73980978;5.083636059;360.5094034;204.102005;740.1129761;0.49255670379357064;536.0109711;521.475412582269;327.86797178344887;849.3433843657177;0.386025225861149
25832357;Oberkleen;Grundwasser-Geringleiter;Kluft;gering bis aeußerst gering (<1E-5);Dystric Cambisols;Sediment;Lehmsande (ls);Wood;Sandsteine;"BGL der Ton  und Schluffschiefer mit wechselnden Anteilen an Grauwacke, Kalkstein, Sandstein und  Quarzit; z.T. wechselnd mit Loesslehm";23588380.87;139.120754;62.41141769;354.3094139;5.306990881;6.798906877;336.9058028;222.8159943;474.20800779999996;0.5354680443371733;251.39201349999996;562.1356347356503;170.13931050464933;732.2749452402998;0.232343481926474
25650156;Pfaffental;Grundwasser-Geringleiter;Kluft;gering bis aeußerst gering (<1E-5);Spodic Cambisols;Sediment;Tonschluffe (tu);Wood;Tongesteine (i.w.S.);"BGL der Ton  und Schluffschiefer mit wechselnden Anteilen an Grauwacke, Kalkstein, Sandstein und  Quarzit; z.T. wechselnd mit Loesslehm";170127503.0;131.75258290000002;49.07518498;333.71482799999995;4.612370724;12.32602125;387.3448785;103.3939972;617.4450072999999;0.575789867882964;514.0510101;510.06178903069815;171.2402128688823;690.7956040580775;0.2478883939951731
41490050;Philippsthal;Grundwasser-Leiter/Geringleiter;Kluft;maessig bis gering (>1E-6 - 1E-4);Eutric Cambisols / Stagnic Gleysols;Sediment;Tonschluffe (tu);Grassland;Basische Magmatite und Metamorphite;BGL mit hohem Anteil an Sand  und Mergelgesteinen, stellenweise im Wechsel mit Loesslehm;420286210.1;204.5172708;144.2078459;432.1301158;6.5760101010000005;7.175906231;473.89725980000003;223.4689941;945.9279785;0.4114514174306988;722.4589844;508.9122588780346;355.8053453114848;864.7176041895196;0.41146999157600495
428832990;Riebelsdorf;Grundwasser-Leiter/Geringleiter;Kluft;maessig bis gering (>1E-6 - 1E-4);Dystric Cambisols;Sediment;Lehmsande (ls);Wood;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;80431499.76;169.54504939999998;100.2646512;311.5451426;6.583704363;5.941654871;374.7877039;228.39700319999997;590.0880127;0.5610093768157458;361.69100950000006;422.5681967818567;3.689782532250308;726.8048706859452;0.005076716848041976
25860454;Rod an der Weil;Grundwasser-Geringleiter;Kluft;gering bis aeußerst gering (<1E-5);Spodic Cambisols;Sediment;Tonschluffe (tu);Wood;Tongesteine (i.w.S.);"BGL der Ton  und Schluffschiefer mit wechselnden Anteilen an Grauwacke, Kalkstein, Sandstein und  Quarzit; z.T. wechselnd mit Loesslehm";77929172.02;129.07728840000001;100.4810425;456.30604239999997;5.034132841;9.987016275;491.1310694;262.8980103;876.4530028999999;0.4375362088930234;613.5549925999999;570.4608196585032;280.6070604741205;851.067880132624;0.32971172690760314
42880800;Roellshausen;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Haplic Luvisols / Eutric Podzoluvisols / Stagnic Gleysols ;Magmatit;Tonschluffe (tu);Agriculture;Loesse und Loessderivate;BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;250847712.7;269.1861041;117.8271486;283.3701292;14.33662528;4.250890087;342.0937023;219.54499819999998;577.7750244;0.47483329788146084;358.2300262;513.01951382956;207.3632684951327;720.3827823246929;0.2878515055925772
42260250;Rothemann;Grundwasser-Leiter/Geringleiter;Kluft;maessig bis gering (>1E-6 - 1E-4);Dystric Cambisols;Sediment;Lehmsande (ls);Grassland;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;69604266.21;154.65266780000002;167.7079243;471.97647029999996;5.655521782999999;7.230735029;468.3157642;289.302002;834.440979;0.5502294750198715;545.138977;478.0897232795519;388.8199697998698;866.6775123651358;0.44863281238115
24820206;Ruppertsburg;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Eutric Cambisols;Magmatit;Tonschluffe (tu);Wood;Basische Magmatite und Metamorphite;BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;29459574.85;229.234339;119.8495537;374.6823615;11.28571429;6.728105544;286.9890378;154.03999330000002;580.7750244;0.3376849326404866;426.7350311;595.1738161475894;227.1460258009474;822.3198419485374;0.27622588464205233
42410104;Schlechtenwegen;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Eutric Cambisols / Stagnic Gleysols;Magmatit;Tonschluffe (tu);Grassland;Basische Magmatite und Metamorphite;BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;41257054.65;243.5890637;254.70666809999997;637.8246147000001;8.785542169;4.534702206;501.48807869999996;366.61999510000004;761.9359741000001;0.466318434157375;395.315979;460.82847348900935;544.0224218695017;1030.4001132470823;0.5279720128864632
24810155;Schotten 1;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Eutric Cambisols / Stagnic Gleysols;Magmatit;Tonschluffe (tu);Wood;Basische Magmatite und Metamorphite;BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;27071501.72;227.59755189999998;231.82157080000002;637.2072951;6.325675676;6.888010124;492.8353175;234.26300049999998;766.6929932;0.46634421268793336;532.4299927000001;552.2313881646767;478.63464548768394;1030.8660336523606;0.4643034398872183
24810202;Schotten 2;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Eutric Cambisols / Stagnic Gleysols;Magmatit;Tonschluffe (tu);Grassland;Basische Magmatite und Metamorphite;BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;5905481.555;231.66364190000002;169.0653168;480.4192842;7.994252874;6.84733461;363.62073819999995;236.4920044;512.9400024;0.4675830316352338;276.447998;615.444176357353;318.87172420679644;934.3159005641501;0.3412889837519176
42660451;Silges;Grundwasser-Leiter;Kluft/Poren;maessig (>1E-5 - 1E-4);Dystric Cambisols;Sediment;Lehmsande (ls);Grassland;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;78842631.97;186.33773630000002;122.478569;395.97070410000003;6.24340949;7.191700725;453.2662089;296.7869873;682.6270142000001;0.5773885751087825;385.84002690000005;555.5495847273709;282.58864834037576;841.6464650316038;0.33575694793628647
24780757;Steinau;Grundwasser-Geringleiter;Kluft;gering (>1E-7 - 1E-5);Eutric Cambisols / Stagnic Gleysols ;Sediment;Tonschluffe (tu);Grassland;Tongesteine (i.w.S.);BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;116167685.9;218.0323733;132.8361812;466.55411730000003;8.330118233;7.014308549;354.6136314;177.3919983;588.9869995;0.5994055224568556;411.5950012;534.2533302973742;374.2953552037903;908.5098274083077;0.4119882294190884
24860109;Steinberg;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Eutric Cambisols;Magmatit;Tonschluffe (tu);Grassland;Basische Magmatite und Metamorphite;BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;24585214.22;175.361189;234.95134500000003;667.5932557;6.298076922999999;6.271141276;499.76537930000006;264.9410095;770.7059937000001;0.3179634059231946;505.76498420000013;496.40435814312207;526.0370933864258;1022.4414515295483;0.5144911648481062
24810600;Unter-Schmitten;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Eutric Cambisols;Magmatit;Tonschluffe (tu);Grassland;Basische Magmatite und Metamorphite;BGL der basischen bis intermediaeren Vulkaniten, z.T. wechselnd mit Loesslehm;126835222.3;229.64548939999997;159.8743092;447.60235830000005;9.50653038;6.461846835;342.14950419999997;133.4100037;772.8989868;0.5566703196431056;639.4889831;544.7176760714335;341.9377074948142;886.6553835662478;0.38564893850809834
42882806;Uttershausen;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Spodic Cambisols;Magmatit;Tonschluffe (tu);Agriculture;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;987011232.5;245.36915860000002;101.0512745;268.8514256;12.6488061;4.722807599999999;318.1102964;166.52699280000002;674.3930054;0.4040934614064508;507.8660126;511.6665923588893;196.6493017740655;708.3158941329556;0.27762937892955586
24861407;Windecken;Grundwasser-Leiter;Kluft;mittel bis maessig (>1E-5 - 1E-3);Eutric Cambisols;Magmatit;Tonschluffe (tu);Agriculture;Basische Magmatite und Metamorphite;BGL der Loesslandschaften des Berglandes (Becken, Talweitungen, Senken, Berglandhaenge und LoesshÃ¼gellaender);392467674.3;236.2473502;136.16651769999999;360.1383956;10.34535987;5.188275934;265.2289104;115.33599850000002;770.7059937000001;0.404809198690306;655.3699952000002;543.9539285599105;260.6515637524225;804.605492312333;0.3239495209053859
41980355;Ziegenhagen 1;Grundwasser-Geringleiter;Kluft;gering (>1E-7 - 1E-5);Dystric Cambisols;Sediment;Lehmsande (ls);Wood;Sandsteine;BGL mit hohem Anteil an Sand , Schluff  und Tongesteinen, haeufig im Wechsel mit Loess;14248082.6;144.095488;158.1433073;462.4789141;5.944174757000001;14.16224443;365.1889639;192.8849945;580.2449951;0.6553985316211282;387.3600006;548.1134740709824;317.1096639848428;865.2231380558251;0.36650622254207743
